,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
186,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.57514391570401,Aggregates,Aggregates,Aggregates,,
187,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.6296367615898,Aggregates,Aggregates,Aggregates,,
188,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.65555478300369,Aggregates,Aggregates,Aggregates,,
189,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.41110085739661,Aggregates,Aggregates,Aggregates,,
190,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.43505142118137,Aggregates,Aggregates,Aggregates,,
191,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.80770011659382,Aggregates,Aggregates,Aggregates,,
192,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.59578179046383,Aggregates,Aggregates,Aggregates,,
193,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.51885638627426,Aggregates,Aggregates,Aggregates,,
194,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.7623812532015,Aggregates,Aggregates,Aggregates,,
195,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.64209325683969,Aggregates,Aggregates,Aggregates,,
196,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.52893960230548,Aggregates,Aggregates,Aggregates,,
197,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.3231511668841,Aggregates,Aggregates,Aggregates,,
198,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.5972989340493,Aggregates,Aggregates,Aggregates,,
199,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.79546301775753,Aggregates,Aggregates,Aggregates,,
200,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.19342173027057,Aggregates,Aggregates,Aggregates,,
201,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.50538470000202,Aggregates,Aggregates,Aggregates,,
202,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.93153762506637,Aggregates,Aggregates,Aggregates,,
203,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.19591640696366,Aggregates,Aggregates,Aggregates,,
204,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.05006029808032,Aggregates,Aggregates,Aggregates,,
205,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.27038544833334,Aggregates,Aggregates,Aggregates,,
206,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.28065390607939,Aggregates,Aggregates,Aggregates,,
207,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.86943268920785,Aggregates,Aggregates,Aggregates,,
208,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.19254754786298,Aggregates,Aggregates,Aggregates,,
209,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.93153209123054,Aggregates,Aggregates,Aggregates,,
210,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.14468415154641,Aggregates,Aggregates,Aggregates,,
211,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,10.214072797585,Aggregates,Aggregates,Aggregates,,
212,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,8.00061467672947,Aggregates,Aggregates,Aggregates,,
213,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,7.93331984460849,Aggregates,Aggregates,Aggregates,,
214,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.02820612705932,Aggregates,Aggregates,Aggregates,,
215,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.73682468877475,Aggregates,Aggregates,Aggregates,,
216,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.74320450887568,Aggregates,Aggregates,Aggregates,,
217,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.08952489876161,Aggregates,Aggregates,Aggregates,,
218,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.88224992720831,Aggregates,Aggregates,Aggregates,,
219,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.16082734268685,Aggregates,Aggregates,Aggregates,,
220,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,10.2091587750212,Aggregates,Aggregates,Aggregates,,
221,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,8.09033318956351,Aggregates,Aggregates,Aggregates,,
222,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.06258795479693,Aggregates,Aggregates,Aggregates,,
223,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.21675278591613,Aggregates,Aggregates,Aggregates,,
224,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.89037898781748,Aggregates,Aggregates,Aggregates,,
225,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.9308852770292,Aggregates,Aggregates,Aggregates,,
226,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.26268991297245,Aggregates,Aggregates,Aggregates,,
227,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,7.01556949606688,Aggregates,Aggregates,Aggregates,,
228,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.26330031941499,Aggregates,Aggregates,Aggregates,,
229,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,10.355452107179,Aggregates,Aggregates,Aggregates,,
230,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,8.10633851896146,Aggregates,Aggregates,Aggregates,,
231,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.03589728630349,Aggregates,Aggregates,Aggregates,,
232,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.12865999426483,Aggregates,Aggregates,Aggregates,,
233,T2,Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.82039688517988,Aggregates,Aggregates,Aggregates,,
234,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.63004995634959,Aggregates,Aggregates,Aggregates,,
235,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.69874423007014,Aggregates,Aggregates,Aggregates,,
236,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.05048767454214,Aggregates,Aggregates,Aggregates,,
237,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.73427333521409,Aggregates,Aggregates,Aggregates,,
238,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.5984272213638,Aggregates,Aggregates,Aggregates,,
239,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.87319739899668,Aggregates,Aggregates,Aggregates,,
240,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.87642905613966,Aggregates,Aggregates,Aggregates,,
241,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.95273324976286,Aggregates,Aggregates,Aggregates,,
242,XL,Least developed countries: UN classification,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.8918256789537,Aggregates,Aggregates,Aggregates,,
243,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.94160293231847,Aggregates,Aggregates,Aggregates,,
244,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.00470630144505,Aggregates,Aggregates,Aggregates,,
245,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.4501372521796,Aggregates,Aggregates,Aggregates,,
246,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.20117690908003,Aggregates,Aggregates,Aggregates,,
247,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.6636269031363,Aggregates,Aggregates,Aggregates,,
248,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.84822511373103,Aggregates,Aggregates,Aggregates,,
249,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.98999541060915,Aggregates,Aggregates,Aggregates,,
250,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.04325903299711,Aggregates,Aggregates,Aggregates,,
251,XO,Low & middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.99811641501721,Aggregates,Aggregates,Aggregates,,
252,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.25027271966889,Aggregates,Aggregates,Aggregates,,
253,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.46615429632441,Aggregates,Aggregates,Aggregates,,
254,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.672232196208,Aggregates,Aggregates,Aggregates,,
255,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.24785467368709,Aggregates,Aggregates,Aggregates,,
256,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.20058805376737,Aggregates,Aggregates,Aggregates,,
257,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.63457466701478,Aggregates,Aggregates,Aggregates,,
258,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.64351076657552,Aggregates,Aggregates,Aggregates,,
259,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.7737832478316,Aggregates,Aggregates,Aggregates,,
260,XM,Low income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.67889736815337,Aggregates,Aggregates,Aggregates,,
261,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,4.28199894492631,Aggregates,Aggregates,Aggregates,,
262,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.25941499700801,Aggregates,Aggregates,Aggregates,,
263,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.77300365505371,Aggregates,Aggregates,Aggregates,,
264,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.9944874865667,Aggregates,Aggregates,Aggregates,,
265,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.63370534258569,Aggregates,Aggregates,Aggregates,,
266,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.61087685860008,Aggregates,Aggregates,Aggregates,,
267,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.10667962887376,Aggregates,Aggregates,Aggregates,,
268,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.12034687934706,Aggregates,Aggregates,Aggregates,,
269,XN,Lower middle income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.03719079502602,Aggregates,Aggregates,Aggregates,,
270,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,7.8404049815873,Aggregates,Aggregates,Aggregates,,
271,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,7.79272191834479,Aggregates,Aggregates,Aggregates,,
272,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,8.23898776216766,Aggregates,Aggregates,Aggregates,,
273,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.00366611562493,Aggregates,Aggregates,Aggregates,,
274,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,9.14819309323363,Aggregates,Aggregates,Aggregates,,
275,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,8.33082967841649,Aggregates,Aggregates,Aggregates,,
276,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.53535637968998,Aggregates,Aggregates,Aggregates,,
277,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.5198428948238,Aggregates,Aggregates,Aggregates,,
278,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,8.0751146709309,Aggregates,Aggregates,Aggregates,,
279,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,8.70657329890235,Aggregates,Aggregates,Aggregates,,
